WKT,GEOID,week_ending,biweekly_average_pm_pred,biweekly_average_pm_var,biweekly_average_o3_pred,biweekly_average_o3_var
"POINT (-766186.357097292 1898011.14334305)",08031000301,2014/04/20,4.97974596033041,0.821004537445282,51.5672424652877,12.6971046466
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/04/20,5.12610754756941,0.926291411683352,51.6031037855964,12.7288286953827
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/04/20,5.17951803803988,0.748681042860983,51.5593414469536,12.6898809192597
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/04/20,4.88478301757644,0.303409723155939,50.9150742938975,11.8161997205096
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/04/20,5.16595706875251,0.495006246040365,51.4206986447654,12.549359038783
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/04/20,5.45075485885049,0.873117594756095,51.6100232131803,12.7347492993239
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/04/20,5.63244219591037,0.703409262907585,51.6012346479784,12.72721825352
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/04/20,5.72477209015734,0.504804888458871,51.5857882938977,12.7137284262503
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/04/20,5.71391640033341,0.777912868823488,51.6118451414974,12.7362974415902
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/04/20,6.15290522767916,0.449791878348735,51.6107449435557,12.7353631320893
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/04/20,6.54667935260601,0.0829060607366294,51.6774019742171,12.5367692124378
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/04/20,5.61352725627591,0.852987428372216,51.6122274307849,12.7366217243429
"POINT (-766188.624786908 1891860.42316043)",08031000903,2014/04/20,6.02626033830942,0.59525174991697,51.6122137458077,12.7366101315572
"POINT (-767268.273994791 1893322.27668872)",08031000904,2014/04/20,5.76336771072855,0.763238022035656,51.6121519536361,12.7365577081657
"POINT (-766029.281865715 1893204.56542005)",08031000905,2014/04/20,6.32577794518007,0.339403556446877,51.6119948332491,12.7364244615212
"POINT (-764750.057381544 1891586.4218553)",08031001000,2014/04/20,6.25934711927374,0.444955689870684,51.6785307760068,12.5375931121034
"POINT (-763269.311130168 1897720.81693811)",08031001101,2014/04/20,4.78292768432443,0.0855483706204137,49.9408780562382,9.25435445753502
"POINT (-763444.560652863 1896676.95336067)",08031001102,2014/04/20,5.01460822835661,0.28728060705659,51.3405859054346,12.2149232423623
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/04/20,5.65695854041831,0.888717534497049,51.6785636565134,12.5376170858467
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/04/20,5.55840496290287,0.93308758220215,51.6785638456326,12.5376172236796
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/04/20,5.31850181142592,1.03723857113496,51.6785657896863,12.5376186412012
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/04/20,5.19613166002646,1.07475452839614,51.6785660211725,12.5376188102993
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/04/20,5.12158698431182,1.0918579804184,51.6785660673268,12.5376188435181
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/04/20,4.72579832344183,0.387818441865764,51.2009636650772,12.0370863944646
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/04/20,4.80895241401841,0.196870745233663,51.589070525755,12.4670203806629
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/04/20,5.3374259255658,0.182112483943173,51.6301203858479,12.5007304835293
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/04/20,5.50733520828749,0.0843115245826712,51.6705523366025,12.5317332492308
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/04/20,6.05203693416864,0.337517153786909,51.6780109074859,12.5372138775671
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/04/20,6.50607356353647,0.0533495567370392,51.6776236914601,12.5369311759415
"POINT (-763858.17373433 1894726.32785669)",08031001902,2014/04/20,5.96379764366815,0.231278649858984,51.6671570891992,12.5292137814631
"POINT (-762525.40182543 1893423.91529279)",08031002000,2014/04/20,5.77362184825561,0.319023386950699,51.6774136159231,12.5367777186873
"POINT (-763161.449462096 1891214.02994403)",08031002100,2014/04/20,5.85437913037886,0.727549361123311,51.6785418314223,12.5376011729864
"POINT (-760221.006561739 1895567.60731155)",08031002300,2014/04/20,4.80334371839605,0.512147145380122,51.6728734138732,12.5334467614438
"POINT (-761041.176945066 1894917.89170528)",08031002402,2014/04/20,4.92970034391088,0.200116822573346,51.6727500838477,12.5333558952738
"POINT (-761402.539361947 1895343.06956381)",08031002403,2014/04/20,4.91545274777498,0.0865305087866202,51.6633285677821,12.5263543319431
"POINT (-761805.694959978 1894293.81674517)",08031002601,2014/04/20,5.25227253651731,0.144028967244614,51.6747309824105,12.5348129097125
"POINT (-761253.686899574 1894199.83400182)",08031002602,2014/04/20,5.10089948605757,0.274904054859585,51.6762843098466,12.5359517660034
"POINT (-761879.874329486 1893437.16197803)",08031002701,2014/04/20,5.45881157278355,0.403179927155892,51.6776301005616,12.5369358568332
"POINT (-761653.890432939 1892697.41365821)",08031002702,2014/04/20,5.48343307449518,0.655571948310342,51.6783298873217,12.5374466103395
"POINT (-761270.529818508 1893378.82193681)",08031002703,2014/04/20,5.28361394047911,0.527442437458182,51.6779614275625,12.5371777640604
"POINT (-761548.521804032 1892042.14159813)",08031002801,2014/04/20,5.45644728447684,0.811386335128214,51.6784936169746,12.5375660173251
"POINT (-762118.325015502 1891400.03158171)",08031002802,2014/04/20,5.58003727002577,0.843774432556249,51.678537163312,12.5375977693621
"POINT (-761541.469946438 1891082.72880683)",08031002803,2014/04/20,5.3885192840975,0.945746779043513,51.6785525512231,12.537608988932
"POINT (-762244.745871537 1889846.48063418)",08031002901,2014/04/20,5.34355015736502,1.01251637927294,51.6785642355153,12.5376175079243
"POINT (-761658.991894078 1889539.08240089)",08031002902,2014/04/20,5.23483043051175,1.0504684934236,51.6785651743653,12.5376181924293
"POINT (-762183.547709746 1887902.82273439)",08031003001,2014/04/20,5.12742512435269,1.08962536820064,51.6785660374178,12.5376188216748
"POINT (-762287.630384761 1886400.34716713)",08031003002,2014/04/20,5.07016304736224,1.1021183433116,51.678566088789,12.537618859135
"POINT (-761053.703739518 1887359.22901912)",08031003003,2014/04/20,5.07844003761596,1.1008529652457,51.6785660772696,12.5376188507262
"POINT (-761087.40226741 1885964.0889346)",08031003004,2014/04/20,5.05576450382601,1.10542277275048,51.6785660912966,12.5376188609536
"POINT (-760292.41871531 1894714.39915157)",08031003101,2014/04/20,4.87787601592524,0.495058309555315,51.6765359466233,12.536135955767
"POINT (-760351.868100899 1894112.87267582)",08031003102,2014/04/20,5.0090024374012,0.570367580394085,51.6776557506572,12.5369545896216
"POINT (-760645.75317961 1893157.03292316)",08031003201,2014/04/20,5.16497857129824,0.71108710777975,51.67829690036,12.5374225488273
"POINT (-760091.561474879 1893102.62729753)",08031003202,2014/04/20,5.09069748628889,0.824379618226477,51.6784115573779,12.5375061762632
"POINT (-760532.834285293 1891763.19432564)",08031003203,2014/04/20,5.21622287782782,0.955592278606325,51.6785408092732,12.5376004277191
"POINT (-759174.479891957 1892401.31733629)",08031003300,2014/04/20,5.06280196869537,1.00787764215489,51.6785439301219,12.5376027031897
"POINT (-760714.704528125 1890600.22458283)",08031003401,2014/04/20,5.21044644613976,1.0318673386731,51.6785621588627,12.5376159938537
"POINT (-760804.740684511 1888941.36314506)",08031003402,2014/04/20,5.12828804640364,1.08419406972135,51.6785658633289,12.5376186947441
"POINT (-759177.559385847 1898413.72029887)",08031003500,2014/04/20,4.90318297902021,0.933731891354636,51.6715807297805,12.5324933379812
"POINT (-760075.995372733 1896772.41184214)",08031003601,2014/04/20,4.77504480483936,0.697757931760708,51.6624732154556,12.5257128103312
"POINT (-758711.602656888 1896668.84198998)",08031003602,2014/04/20,4.85149986083262,0.938216127735283,51.6768783365227,12.5363864379874
"POINT (-758836.876805673 1895453.91668353)",08031003603,2014/04/20,4.84304839594387,0.889876286251461,51.6778212649513,12.5370754469532
"POINT (-758946.879452619 1894238.61491865)",08031003701,2014/04/20,4.97109047431757,0.91308365182367,51.6783479741361,12.5374598026968
"POINT (-759398.874854845 1893257.09529624)",08031003702,2014/04/20,5.03110459611554,0.915965148470507,51.6784678939066,12.5375472600275
"POINT (-758614.737704518 1893137.5917392)",08031003703,2014/04/20,5.02116584515827,1.01187500769269,51.6785316731504,12.5375937663224
"POINT (-759150.776669316 1891304.06084929)",08031003800,2014/04/20,5.08451247385892,1.05930930573535,51.678562062597,12.5376159236671
"POINT (-759399.210010653 1889707.7248291)",08031003901,2014/04/20,5.08694644360339,1.0890161536063,51.6785657203346,12.5376185904885
"POINT (-759495.051065392 1888077.75024703)",08031003902,2014/04/20,5.06575898967907,1.10252469269085,51.6785660672473,12.5376188434183
"POINT (-759796.549851083 1884743.10806432)",08031004002,2014/04/20,5.0464541414465,1.10738257521602,51.7346938777756,12.7366205524485
"POINT (-758244.44703429 1884523.9642366)",08031004003,2014/04/20,4.66558619234026,1.07834078351092,51.7346938778397,12.7366205525011
"POINT (-757585.295505442 1883074.80394661)",08031004004,2014/04/20,4.6648927570912,1.07840637443301,51.7346938778648,12.7366205525216
"POINT (-759644.338655629 1887078.27431191)",08031004005,2014/04/20,5.05695025348915,1.10576293410703,51.6785660876551,12.5376188582974
"POINT (-759703.105735536 1886130.25429081)",08031004006,2014/04/20,5.05093250843383,1.10725839200088,51.7346938768815,12.7366205517144
"POINT (-757081.968456744 1897450.20936535)",08031004101,2014/04/20,4.94093964525511,1.03326416021702,51.4080187767579,12.7365084933429
"POINT (-755495.629770261 1896998.26029289)",08031004102,2014/04/20,5.05777102981537,1.08808822104567,51.4081482292212,12.7366245868506
"POINT (-757247.441971463 1895305.21422783)",08031004103,2014/04/20,5.00667466593459,1.06193703143722,51.6785093471415,12.5375774873502
"POINT (-755678.474263139 1895156.42807912)",08031004104,2014/04/20,5.03651091105229,1.09706648756453,51.4081517188442,12.7366277160077
