WKT,GEOID,week_ending,biweekly_average_o3_pred,biweekly_average_o3_var
"POINT (-763444.560652863 1896676.95336067)",08031001102,2014/11/30,37.8877182170433,28.2742559654306
"POINT (-763444.560652863 1896676.95336067)",08031001102,2014/12/14,19.2432734357146,66.0135425315991
"POINT (-763444.560652863 1896676.95336067)",08031001102,2014/12/28,18.608604385622,4.48897775080082
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/01/12,31.1525338083347,50.0508908156452
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/01/26,39.2571624170992,38.0017271285198
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/02/09,32.464335470469,33.7686482623046
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/02/23,39.6947030068579,12.7347471879558
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/03/09,38.3783651792571,23.9262586848234
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/03/23,47.3392857015174,11.7683893011753
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/04/06,50.4285553484547,10.1963301568036
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/04/20,51.6785636565134,12.5376170858467
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/05/04,54.2270487626564,9.11462051875607
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/05/18,49.2056935511436,18.708416323191
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/06/01,52.7913831399513,14.951582086722
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/06/15,54.2571272526119,13.7341467204442
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/07/13,59.5822806699275,19.1397886872563
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/07/27,57.9553511834353,12.8081238750522
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/08/10,55.6558532136757,14.3107339583878
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/08/24,52.7767771909656,15.9579458399533
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/09/07,47.5549364798991,23.9641456377703
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/09/21,44.2389138117227,22.9458074012541
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/10/05,45.5144445924267,24.8872968273043
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/10/19,41.4793301807347,35.935712738117
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/11/02,39.0197904623143,22.4200434504756
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/11/30,37.8723005115831,27.8494981829992
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/12/14,23.4642013505451,82.1247855394764
"POINT (-765140.567276088 1890153.61528698)",08031001301,2014/12/28,26.0832231325897,43.1634098444368
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/01/12,31.2607191368874,50.3901218813432
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/01/26,39.2898350639347,38.0697611673124
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/02/09,32.5793966898999,34.1578026982023
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/02/23,39.5797653950498,12.9559476033993
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/03/09,38.335816983483,24.0367092253676
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/03/23,47.3392857015493,11.7683893011897
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/04/06,50.4285557023812,10.1963303413514
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/04/20,51.6785638456326,12.5376172236796
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/05/04,54.2277783503358,9.11532436285703
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/05/18,49.2119517729604,18.7258984459083
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/06/01,52.8672702029164,15.0692918846698
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/06/15,54.248143084366,13.8322935353151
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/07/13,59.5845584386472,19.1457453831408
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/07/27,57.9553512382214,12.8081239350491
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/08/10,55.6592928694256,14.3559695834147
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/08/24,52.7767772359024,15.9579459893714
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/09/07,47.5617686841149,24.0114437533526
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/09/21,44.2486102833567,23.0099384842146
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/10/05,45.507109981041,24.9609426865047
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/10/19,41.4750483589998,36.0628823957484
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/11/02,39.0394934562403,22.507824378736
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/11/30,37.8369130856151,27.9767495751553
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/12/14,23.2071831462745,83.8694568310919
"POINT (-763902.478086945 1889920.14322833)",08031001302,2014/12/28,26.2035374843351,43.7646541804632
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/01/12,32.4727653518407,53.7056669750809
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/01/26,40.0430964779146,39.4492659728213
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/02/09,33.356788719083,35.8317417904622
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/02/23,39.741290443271,12.954896131423
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/03/09,38.3759698754956,24.0037378676501
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/03/23,47.3392857017451,11.7683893012785
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/04/06,50.428559590201,10.1963323628902
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/04/20,51.6785657896863,12.5376186412012
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/05/04,54.2347330654606,9.12328588950256
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/05/18,49.3582039565844,19.0986209291141
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/06/01,52.9990472176644,15.5127499445728
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/06/15,54.24619019185,13.8079472965409
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/07/13,59.6097764717006,19.1979553161982
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/07/27,57.955351775545,12.8081245237139
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/08/10,55.6128811928055,14.3444234527259
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/08/24,52.7767776648387,15.9579474217117
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/09/07,47.5618057823604,23.9988035809863
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/09/21,44.2612696863744,22.991539961293
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/10/05,45.4748101137938,24.9411756202311
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/10/19,41.4977006771064,36.0244565115091
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/11/02,39.0432501561308,22.4797431647629
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/11/30,37.8468123011627,27.9384596968412
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/12/14,23.7421169451614,84.3413876198787
"POINT (-764550.46696992 1888874.3487906)",08031001401,2014/12/28,27.1240935458343,46.1458343099603
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/01/12,33.2869922830233,55.1848549998679
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/01/26,40.5131328398599,40.1265063399492
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/02/09,33.7972785827541,36.557428661927
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/02/23,39.8448431424735,12.9678691402976
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/03/09,38.4008110906161,24.007380549968
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/03/23,47.3392857017497,11.7683893012806
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/04/06,50.4285601462253,10.1963326514964
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/04/20,51.6785660211725,12.5376188102993
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/05/04,54.2365255339315,9.12550782257135
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/05/18,49.3940695522974,19.2680814560166
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/06/01,53.0535463096477,15.6974208852667
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/06/15,54.2442717114456,13.8029673138511
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/07/13,59.6179792950528,19.2147926715429
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/07/27,57.9553518317721,12.8081245854227
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/08/10,55.5792501396993,14.3467106322212
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/08/24,52.7767777061944,15.9579475616867
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/09/07,47.562617092761,23.9993918089419
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/09/21,44.2716477872626,22.9916611047515
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/10/05,45.4504189662807,24.9433305794336
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/10/19,41.514226576854,36.0242756086761
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/11/02,39.0488225187297,22.4783563146725
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/11/30,37.8504396914354,27.9415221822622
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/12/14,24.0808988220655,84.6789193614908
"POINT (-764881.415875623 1888080.94894198)",08031001402,2014/12/28,27.6671030070283,47.2060858034447
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/01/12,34.1273916186075,57.431641656187
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/01/26,40.7601305537988,40.4258440944779
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/02/09,34.2374706133435,37.4870412015166
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/02/23,39.7617426200285,13.3192646813912
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/03/09,38.3520308949991,24.1777001092028
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/03/23,47.33928570175,11.7683893012807
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/04/06,50.4285602744102,10.1963327189777
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/04/20,51.6785660673268,12.5376188435181
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/05/04,54.237928556356,9.12665619290732
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/05/18,49.5079425203495,19.4067635260889
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/06/01,53.2467827424342,15.9534251120184
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/06/15,54.2416397673856,13.9501711600094
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/07/13,59.6245160294916,19.2266780235026
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/07/27,57.9553518417702,12.8081245962259
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/08/10,55.5700889860691,14.417961302067
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/08/24,52.7767777138185,15.9579475845801
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/09/07,47.5729399675293,24.0725012896196
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/09/21,44.28995912139,23.0899804159938
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/10/05,45.4305641823526,25.0580216060189
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/10/19,41.5165809614943,36.2182590024869
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/11/02,39.0811989346113,22.6109067686899
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/11/16,32.7327912300915,28.5365367579504
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/11/30,37.8034713733734,28.1374472059054
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/12/14,23.9740490402591,87.621126805054
"POINT (-763262.857979551 1887411.33958358)",08031001403,2014/12/28,28.1649721869645,48.6491909926625
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/01/12,23.198622426763,12.3402052485727
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/01/26,32.7956557179729,11.1501143453932
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/02/09,25.4363333173539,2.90120034045592
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/02/23,38.6765033829765,12.2374472919349
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/03/09,38.137074467891,24.7242072301751
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/03/23,46.8943642714511,11.5121938884576
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/04/06,50.0389627155231,9.93032191225089
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/04/20,51.2009636650772,12.0370863944646
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/05/04,52.7932622236599,3.37634949534762
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/05/18,48.0106215473743,13.0274630903802
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/06/01,50.4865184347024,1.76878912189546
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/06/15,54.316374355549,13.9384728828502
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/07/13,57.6866278159621,5.39887962087478
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/07/27,57.659847929524,12.3555489436866
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/08/10,56.0054780974494,14.5929518840329
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/08/24,52.5642205675976,14.7517621586848
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/09/07,47.545928646832,24.1995262263965
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/09/21,44.1299128788641,23.286499093007
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/10/05,45.7752397714004,25.3149965648077
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/10/19,41.3301157744235,36.6734456565863
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/11/02,38.9907590271917,22.936200342972
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/11/16,27.1916430796692,14.4009924705617
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/11/30,37.8609945794878,28.7314950680332
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/12/14,18.7396285142936,66.6707566268477
"POINT (-761660.407470584 1898440.75973519)",08031001500,2014/12/28,18.4544115276671,3.52948756730798
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/01/12,24.3623759748905,19.4951958800645
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/01/26,33.8370132433291,17.2796131267437
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/02/09,26.1622553288374,7.28824240318115
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/02/23,38.7585685738101,12.3799015139297
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/03/09,38.1664188049456,24.507470930082
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/03/23,47.3087564451163,11.75429063099
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/04/06,50.3514371595649,10.153741239184
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/04/20,51.589070525755,12.4670203806629
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/05/04,53.2768364810864,6.23054142374676
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/05/18,48.2009097432661,14.2440008882997
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/06/01,50.8058855113408,4.2488730279473
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/06/15,54.2814722638646,13.9063915925646
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/07/13,58.1846474612141,10.8889363617235
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/07/27,57.9055087512265,12.7498569505658
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/08/10,55.9251314836382,14.5181287761153
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/08/24,52.735142085161,15.799922793924
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/09/07,47.5520825116705,24.1442776176026
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/09/21,44.1613702195959,23.2051490914211
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/10/05,45.7083692422208,25.2062175664878
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/10/19,41.3597354957912,36.4914136433385
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/11/02,39.0054646952196,22.8099393050414
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/11/16,28.358877621828,19.0145511889082
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/11/30,37.8388800513145,28.4955743043399
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/12/14,19.5329746703235,71.1808200756649
"POINT (-761744.403575175 1896345.88956587)",08031001600,2014/12/28,19.213149460111,8.91462276868557
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/01/12,24.7773745294878,21.9110075233762
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/01/26,34.2040104559789,19.2747692153112
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/02/09,26.4983629262286,9.15185088162811
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/02/23,38.9181719286682,12.2273127582163
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/03/09,38.2272090363175,24.2658250912992
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/03/23,47.3283524098314,11.7633991610373
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/04/06,50.3854003389879,10.1731098418066
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/04/20,51.6301203858479,12.5007304835293
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/05/04,53.4361177864616,6.96583088713401
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/05/18,48.2680527247927,14.6450518531255
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/06/01,50.9465735892911,5.23564797343409
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/06/15,54.2834087162127,13.7867571304419
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/07/13,58.3654644853319,12.5474758698495
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/07/27,57.9294272943999,12.7787332790037
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/08/10,55.8804663406434,14.4285427729927
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/08/24,52.7544292439576,15.8778648127755
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/09/07,47.5481448906789,24.0638019541463
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/09/21,44.1670731985602,23.0915552802921
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/10/05,45.6827237308338,25.0675355189872
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/10/19,41.3798732966,36.2530399764752
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/11/02,38.992863990479,22.6442429501538
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/11/16,28.7632232515011,20.4091273748249
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/11/30,37.8660258313032,28.2252609102447
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/12/14,20.0717365440808,71.3190196547816
"POINT (-763116.147909712 1895513.06286357)",08031001701,2014/12/28,19.5646259003753,11.2146350216117
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/01/12,25.9745993113147,28.4806273536519
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/01/26,35.2453060659252,24.4675249661318
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/02/09,27.5734331104406,15.0187754738744
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/02/23,38.9830374465902,12.5023646224944
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/03/09,38.221116894534,24.2709289172191
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/03/23,47.3387884718988,11.7681637848277
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/04/06,50.420512971579,10.1921207771746
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/04/20,51.6705523366025,12.5317332492308
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/05/04,53.8017519874725,8.27008109760084
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/05/18,48.4588945611883,15.7046324807392
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/06/01,51.3732080747784,8.09734014353136
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/06/15,54.2692621978643,13.8451057325206
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/07/13,58.8267953781418,15.989730531343
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/07/27,57.9515462326327,12.8039342975657
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/08/10,55.8479110881058,14.4338535402587
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/08/24,52.7733289980946,15.9463061984395
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/09/07,47.5537447985122,24.0744825480319
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/09/21,44.1848303315672,23.1045583889585
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/10/05,45.6510965329326,25.0790673958269
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/10/19,41.3915325105804,36.2740592747581
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/11/02,39.0091388833314,22.658532720664
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/11/16,29.8808279093454,23.7186779653779
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/11/30,37.8419004608539,28.2344086118067
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/12/14,20.6567612106543,75.452490601694
"POINT (-762588.1798157 1894527.07929323)",08031001702,2014/12/28,20.7019883095333,18.5484848246503
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/01/12,27.7190154550521,36.9902065790057
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/01/26,36.7001184068966,30.5630631267603
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/02/09,29.3531037882245,23.3388004581802
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/02/23,39.1826750998961,12.698415058856
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/03/09,38.2564922574467,24.1593554707176
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/03/23,47.339281274426,11.7683872938873
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/04/06,50.4278696228551,10.1959733558734
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/04/20,51.6780109074859,12.5372138775671
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/05/04,54.0883072350017,8.9184759791773
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/05/18,48.7267726627985,16.99142694632
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/06/01,51.9952018024658,11.5563750641613
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/06/15,54.2603691139085,13.8403558741974
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/07/13,59.2738365872933,18.2264836712411
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/07/27,57.9551318510842,12.8078835318174
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/08/10,55.7848812621473,14.3958223587469
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/08/24,52.7765780978735,15.9572808973429
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/09/07,47.5568125827051,24.0445255454863
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/09/21,44.2067597064434,23.0602379823037
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/10/05,45.6020923333477,25.0223046411293
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/10/19,41.4181972867521,36.1756585512217
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/11/02,39.0189458208658,22.5892806951231
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/11/16,31.3247422738325,26.8093720606713
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/11/30,37.8370676358057,28.1122030530651
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/12/14,21.6134644066548,79.2655793692964
"POINT (-762964.830320777 1892969.25312572)",08031001800,2014/12/28,22.610255579179,29.1946208733447
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/01/12,27.3753653126937,35.4135075236158
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/01/26,36.4206126022001,29.4968365337507
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/02/09,28.9948865857251,21.7344363479976
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/02/23,39.2561581625776,12.4830310945617
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/03/09,38.2905179755251,24.0556332847295
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/03/23,47.3392743123457,11.768384137188
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/04/06,50.427439330483,10.1957492623814
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/04/20,51.6776236914601,12.5369311759415
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/05/04,54.0505036803333,8.85169050193278
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/05/18,48.6751551554137,16.7616883079504
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/06/01,51.8714264845753,10.9413757886048
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/06/15,54.2733616588461,13.7508253942414
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/06/29,55.3660714285714,14.8735490609749
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/07/13,59.2072708738559,17.9592008959828
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/07/27,57.9549646763961,12.807700247331
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/08/10,55.7879717288084,14.3541223921829
"POINT (-764022.568676764 1893319.29174226)",08031001901,2014/08/24,52.7764247585519,15.9567681721192
