var1.pred,var1.var,observed,residual,zscore,fold,coords.x1,coords.x2,week_ending
40.958861622406495,37.062228175344316,32.85714285714286,-8.101718765263634,-1.3307957361170015,8,-1001000.3033597687,1897776.7007326712,2014-01-26
40.39217329149705,37.062228175344316,50.35714285714286,9.96496956564581,1.6368550171545733,9,-968389.7566848311,1880705.674906776,2014-01-26
40.70211711330058,37.062228175344316,40.785714285714285,0.0835971724137039,0.013731748018282986,10,-1022914.5420432015,1888816.2748672932,2014-01-26
40.95192258161986,37.062228175344316,33.07142857142857,-7.880494010191292,-1.2944571554646997,11,-955911.075377625,1877690.4144056742,2014-01-26
40.521702052847786,37.062228175344316,46.35714285714286,5.835440804295075,0.9585348449782125,12,-941067.9368807191,1824477.5017620744,2014-01-26
40.685926018131745,37.062228175344316,41.28571428571429,0.5997882675825466,0.09852176954032821,13,-859725.4425687892,2032465.5145876294,2014-01-26
40.73681231723381,37.062228175344316,39.714285714285715,-1.0225266029480977,-0.16796115524324184,14,-776101.8895497083,1883849.1941334663,2014-01-26
41.57637667363886,32.191976893667544,45.5,3.923623326361138,0.6915339150030205,15,-777294.701001032,1914813.6974888996,2014-01-26
40.561023283972105,37.062228175344316,45.142857142857146,4.581833858885041,0.7526162212818189,16,-778227.8431800838,1895869.60847037,2014-01-26
40.63928024395484,37.062228175344316,42.72619047619048,2.0869102322356383,0.3427977839252676,17,-790619.917837357,1874310.33120362,2014-01-26
40.771507521167045,37.062228175344316,38.642857142857146,-2.1286503783098993,-0.34965405850476666,18,-1005883.2529688226,1645660.3219945722,2014-01-26
40.99586983993528,37.062228175344316,31.71428571428571,-9.28158412564957,-1.5246014995959638,19,-1020759.4576988224,1628612.7672778761,2014-01-26
41.00011036486046,37.062228175344316,31.583333333333332,-9.416777031527129,-1.5468084099945956,20,-1042334.2668231912,1627432.094682159,2014-01-26
40.484693835319,37.062228175344316,47.5,7.015306164681,1.1523406084571728,21,-803294.799693646,1958516.4122299065,2014-01-26
38.04835138851721,29.37959771378229,43.35714285714286,5.30879146862565,0.9794285152888963,22,-765978.1801491657,1990226.87394782,2014-01-26
41.953846258736554,29.37959771378229,34.785714285714285,-7.16813197302227,-1.3224615992591613,23,-760942.944941548,1988046.6119989983,2014-01-26
40.73449930363827,37.062228175344316,39.785714285714285,-0.9487850179239885,-0.15584829502580863,24,-1051705.138544424,1857777.425674264,2014-01-26
40.72293423566053,37.062228175344316,40.142857142857146,-0.5800770928033856,-0.09528399393863331,25,-996545.4002637125,2006199.6467585498,2014-01-26
40.91954039128217,37.062228175344316,34.07142857142858,-6.848111819853592,-1.124877112420607,26,-1101719.1637183726,1663080.6120445235,2014-01-26
40.66009736631477,37.062228175344316,42.08333333333333,1.423235967018556,0.2337820419683525,27,-1095084.888459171,1645056.3375918753,2014-01-26
40.41761644104809,37.062228175344316,49.57142857142857,9.15381213038048,1.503613554762787,28,-830739.2282798057,1864320.9363890954,2014-01-26
40.563336297567666,37.062228175344316,45.07142857142858,4.50809227386091,0.7405033610643823,29,-999429.8727551481,1953713.654967435,2014-01-26
40.614222596669734,37.062228175344316,43.5,2.885777403330266,0.47402043628081225,30,-1075355.558845615,1969029.0688920591,2014-01-26
40.92185340487772,37.062228175344316,34,-6.921853404877723,-1.1369899726380437,31,-734369.6894832127,1964047.5038893716,2014-01-26
40.741438344424914,37.062228175344316,39.57142857142857,-1.1700097729963446,-0.1921868756781129,32,-697629.6983510549,1990389.1931224791,2014-01-26
40.6789869773451,37.062228175344316,41.5,0.8210130226549026,0.13486035019263248,33,-671525.4191347227,2006459.251839146,2014-01-26
39.45511136081079,35.78553834207754,40.85714285714286,1.4020314963320715,0.23437106451816717,1,-727824.887142112,1879308.9304132264,2014-02-09
40.2748590896696,27.127903522460386,38.07142857142857,-2.203430518241028,-0.42304955653577625,2,-781017.184972822,1920175.685619658,2014-02-09
39.19102541385582,35.784727398462785,48.92857142857143,9.737546014715612,1.6277985839618165,3,-819135.0164491035,1882283.9491301454,2014-02-09
39.930338078187745,35.73299201599614,25,-14.930338078187745,-2.497669385961817,4,-763239.9700491212,1898457.655627201,2014-02-09
39.21488765223838,35.586847427212746,34.5,-4.714887652238382,-0.7903629808755234,5,-771363.9500667664,1871652.3524933874,2014-02-09
39.49477264778305,35.65988501133903,36.71428571428571,-2.780486933497343,-0.4656192096278901,6,-755881.2539444161,1805331.5072019023,2014-02-09
39.475543019446334,35.65988501133903,37,-2.4755430194463344,-0.41455342595859895,7,-764171.0228483846,1794258.958181908,2014-02-09
39.656623328168926,35.78540521222571,34.78571428571429,-4.870909042454635,-0.8142486555701883,8,-1001000.3033597687,1897776.7007326712,2014-02-09
38.91007532266915,35.54688982212308,48,9.089924677330849,1.5246125151285834,9,-968389.7566848311,1880705.674906776,2014-02-09
39.38379506533211,35.78540521234458,43,3.6162049346678913,0.6045052331403998,10,-1022914.5420432015,1888816.2748672932,2014-02-09
40.16510366263766,35.54688982224741,33.64285714285714,-6.5222465197805235,-1.093947312412027,11,-955911.075377625,1877690.4144056742,2014-02-09
39.32484069376473,35.78553834207872,44.78571428571429,5.460873591949564,0.9128687624298617,12,-941067.9368807191,1824477.5017620744,2014-02-09
39.44800568806995,35.78553834207872,41.07142857142857,1.6234228833586215,0.27138002985760923,13,-859725.4425687892,2032465.5145876294,2014-02-09
39.3141233975358,35.222175674862164,31,-8.314123397535802,-1.400904003967428,14,-776101.8895497083,1883849.1941334663,2014-02-09
38.78926907552228,27.124328192696687,41.07142857142857,2.282159495906292,0.4381940719045261,15,-777294.701001032,1914813.6974888996,2014-02-09
38.66654711067629,35.38366736480192,37.642857142857146,-1.023689967819145,-0.1720945136837255,16,-778227.8431800838,1895869.60847037,2014-02-09
39.450217179275896,35.770715122087736,39.5,0.049782820724104226,0.008323686007617273,17,-790619.917837357,1874310.33120362,2014-02-09
39.44543920874262,35.785226996607115,41.142857142857146,1.697417934114526,0.2837506716553989,18,-1005883.2529688226,1645660.3219945722,2014-02-09
39.55230034621596,35.784541453794375,37.92857142857143,-1.6237289176445273,-0.2714349689297592,19,-1020759.4576988224,1628612.7672778761,2014-02-09
39.51069346804095,35.78485287676923,39.16666666666667,-0.34402680137427666,-0.05750990623856437,20,-1042334.2668231912,1627432.094682159,2014-02-09
39.3035236755196,35.78553834207872,45.42857142857143,6.125047753051831,1.0238956584519805,21,-803294.799693646,1958516.4122299065,2014-02-09
35.03955240487483,22.723146339393345,39.214285714285715,4.1747333094108825,0.8757789540217191,22,-765978.1801491657,1990226.87394782,2014-02-09
39.392042850528505,22.723146339116134,32.011904761904766,-7.380138088623738,-1.5482113794574939,23,-760942.944941548,1988046.6119989983,2014-02-09
39.462217033566816,35.78553834207866,40.64285714285714,1.180640109290323,0.1973620991761768,24,-1051705.138544424,1857777.425674264,2014-02-09
39.47879693664626,35.78553834207872,40.14285714285714,0.6640602062108769,0.11100784671454464,25,-996545.4002637125,2006199.6467585498,2014-02-09
39.616945806283645,35.78167450904589,36.14285714285715,-3.4740886634264925,-0.5807785493618837,26,-1101719.1637183726,1663080.6120445235,2014-02-09
39.37655191883443,35.78167450904589,43.07142857142857,3.6948766525941394,0.6176886401765612,27,-1095084.888459171,1645056.3375918753,2014-02-09
39.18807515667393,35.784727927321306,49.016666666666666,9.828591509992734,1.6430183949738264,28,-830739.2282798057,1864320.9363890954,2014-02-09
39.34852626959266,35.78553834207872,44.07142857142858,4.722902301835916,0.7895055446275046,29,-999429.8727551481,1953713.654967435,2014-02-09
39.45747991840113,35.78553834207872,40.785714285714285,1.3282343673131578,0.22203474273666565,30,-1075355.558845615,1969029.0688920591,2014-02-09
39.70617846235232,35.78553834179708,33.285714285714285,-6.420464176638035,-1.0732790438175042,31,-734369.6894832127,1964047.5038893716,2014-02-09
39.547485389207466,35.78553816501444,38.07142857142857,-1.4760568177788969,-0.2467455327737167,32,-697629.6983510549,1990389.1931224791,2014-02-09
39.375369831303416,35.78553816501444,43.261904761904766,3.88653493060135,0.6496939145865179,33,-671525.4191347227,2006459.251839146,2014-02-09
38.53402927236343,28.874788941462818,42.57142857142857,4.037399299065136,0.7513500057296307,1,-727824.887142112,1879308.9304132264,2014-02-23
44.28295992039418,14.535879690161549,44.675,0.3920400796058203,0.1028276258910425,2,-781017.184972822,1920175.685619658,2014-02-23
46.908016797028544,18.711155343672196,49.5,2.5919832029714556,0.5992139020158993,3,-819135.0164491035,1882283.9491301454,2014-02-23
42.83158870991241,15.331822542723023,34.07142857142857,-8.76016013848384,-2.237253279312276,4,-763239.9700491212,1898457.655627201,2014-02-23
41.99267817912576,15.686554702132312,41.5,-0.49267817912576106,-0.124394031603232,5,-771363.9500667664,1871652.3524933874,2014-02-23
42.83391339650852,19.949754310160575,42.42857142857143,-0.40534196793709043,-0.09075128765839768,6,-755881.2539444161,1805331.5072019023,2014-02-23
43.04285353965174,21.89494186843113,42.785714285714285,-0.25713925393745285,-0.05495364214068064,7,-764171.0228483846,1794258.958181908,2014-02-23
37.79881712127059,20.55598913741451,33.92857142857143,-3.8702456926991573,-0.8536293644825753,8,-1001000.3033597687,1897776.7007326712,2014-02-23
35.765689538536336,20.608750887390343,37,1.2343104614636644,0.27189334335070553,9,-1022914.5420432015,1888816.2748672932,2014-02-23
41.41880845895592,28.31648462189359,33.85714285714286,-7.561665601813061,-1.4210121769440955,10,-955911.075377625,1877690.4144056742,2014-02-23
37.993343780024055,38.06683799839344,44.85714285714286,6.863799077118806,1.112477305263618,11,-941067.9368807191,1824477.5017620744,2014-02-23
44.83094494920693,53.08274337750265,43.5,-1.3309449492069305,-0.18267680728750788,12,-859725.4425687892,2032465.5145876294,2014-02-23
42.5295169102962,13.072312306063798,40.28571428571429,-2.2438026245819103,-0.6205952457706807,13,-776101.8895497083,1883849.1941334663,2014-02-23
42.780641213935155,13.465535740196398,45.285714285714285,2.5050730717791296,0.6826664819583097,14,-777294.701001032,1914813.6974888996,2014-02-23
41.593733047089096,13.458643774355636,44.42857142857143,2.834838381482335,0.7727297893838438,15,-778227.8431800838,1895869.60847037,2014-02-23
44.21189092009873,15.799653790196226,45.714285714285715,1.5023947941869835,0.3779725710246961,16,-790619.917837357,1874310.33120362,2014-02-23
37.951125658049925,25.61990575720079,41.21428571428572,3.2631600562357974,0.6446880383153776,17,-1005883.2529688226,1645660.3219945722,2014-02-23
40.21550671596196,18.971423116079045,36.642857142857146,-3.572649573104812,-0.8202390946682054,18,-1020759.4576988224,1628612.7672778761,2014-02-23
38.49119442662185,21.52178577855844,38.85714285714286,0.36594843052100856,0.078882512833488,19,-1042334.2668231912,1627432.094682159,2014-02-23
44.106652009346675,25.737966932222815,47.714285714285715,3.6076337049390403,0.7111075938594601,20,-803294.799693646,1958516.4122299065,2014-02-23
40.26061444721464,15.44295624941733,44.42857142857143,4.167956981356788,1.0606155918945968,21,-765978.1801491657,1990226.87394782,2014-02-23
43.652249384667584,14.870290093125512,38.35714285714286,-5.295106527524723,-1.3731405146945603,22,-760942.944941548,1988046.6119989983,2014-02-23
36.869619324414934,35.29190256621281,36.5,-0.36961932441493417,-0.062218155659815276,23,-1051705.138544424,1857777.425674264,2014-02-23
42.333882344327364,38.830431932810114,42.14285714285714,-0.19102520147022517,-0.030655228359552505,24,-996545.4002637125,2006199.6467585498,2014-02-23
40.89409022733564,25.07935486873505,35.785714285714285,-5.108375941621354,-1.020057540345324,25,-1101719.1637183726,1663080.6120445235,2014-02-23
36.447590547358416,22.356016587379525,41.71428571428572,5.266695166927306,1.1138865778495768,26,-1095084.888459171,1645056.3375918753,2014-02-23
47.09504228937452,22.53432481827771,48.785714285714285,1.6906719963397663,0.3561533913892813,27,-830739.2282798057,1864320.9363890954,2014-02-23
38.35621574324342,27.58178097772794,43.714285714285715,5.358069971042298,1.020227975365367,28,-999429.8727551481,1953713.654967435,2014-02-23
39.97745779770701,51.40510202863542,38.28571428571429,-1.691743511992719,-0.23595620732447478,29,-1075355.558845615,1969029.0688920591,2014-02-23
41.207928986604365,22.672421682415465,39.28571428571429,-1.9222147008900734,-0.40369459910896405,30,-734369.6894832127,1964047.5038893716,2014-02-23
42.2077733354454,22.850554568613955,41.5,-0.7077733354454026,-0.14806275456956222,31,-697629.6983510549,1990389.1931224791,2014-02-23
41.07765444503232,35.49878295550979,44.714285714285715,3.6366312692533924,0.6103690963455161,32,-671525.4191347227,2006459.251839146,2014-02-23
33.17892307510827,31.646596315044942,42.07142857142857,8.892505496320297,1.580740711950378,1,-727824.887142112,1879308.9304132264,2014-03-09
39.633501624230476,23.870245234754698,39.64285714285715,0.00935551862667694,0.0019148705828769305,2,-781017.184972822,1920175.685619658,2014-03-09
39.7964105263012,23.747325147527103,28.071428571428573,-11.724981954872629,-2.406051027863182,3,-763239.9700491212,1898457.655627201,2014-03-09
40.186630743287154,23.814328403341822,36.85714285714286,-3.3294878861442925,-0.6822731334251824,4,-771363.9500667664,1871652.3524933874,2014-03-09
39.93967566668788,33.51657360092969,39.92857142857143,-0.011104238116452336,-0.001918045736895322,5,-755881.2539444161,1805331.5072019023,2014-03-09
41.68364674806389,38.07048073983551,39.642857142857146,-2.040789605206747,-0.3307531987911593,6,-764171.0228483846,1794258.958181908,2014-03-09
42.575603160935366,26.974394608727124,39.78571428571429,-2.7898888752210738,-0.5371691363811749,7,-1001000.3033597687,1897776.7007326712,2014-03-09
41.24186125334107,27.328186836876025,42.642857142857146,1.400995889516075,0.267997937654525,8,-1022914.5420432015,1888816.2748672932,2014-03-09
46.80496345707009,29.644270194445575,36.57142857142857,-10.233534885641518,-1.8795561002087346,9,-955911.075377625,1877690.4144056742,2014-03-09
43.75951048899346,38.59503563481206,47.85714285714286,4.097632368149398,0.6595796814483121,10,-941067.9368807191,1824477.5017620744,2014-03-09
42.545263028807696,60.111697252516166,44.14285714285715,1.597594114049457,0.20605680261611042,11,-859725.4425687892,2032465.5145876294,2014-03-09
40.70789499118659,23.545940202405664,33.71428571428572,-6.9936092769008695,-1.4412633625918894,12,-776101.8895497083,1883849.1941334663,2014-03-09
38.89762291480457,23.688462621807297,43,4.102377085195428,0.8428826991138568,13,-777294.701001032,1914813.6974888996,2014-03-09
39.74748324345408,23.496999779616676,40.71428571428571,0.966802470831631,0.19944885398976667,14,-778227.8431800838,1895869.60847037,2014-03-09
40.91411946709498,24.178000131869453,45.64285714285714,4.7287376757621615,0.9616898549576793,15,-790619.917837357,1874310.33120362,2014-03-09
42.25140485421206,35.679551309506046,43.92857142857143,1.6771665743593687,0.2807802176075526,16,-1005883.2529688226,1645660.3219945722,2014-03-09
42.683059410482066,32.371212136701374,41.142857142857146,-1.5402022676249203,-0.27070624674750715,17,-1020759.4576988224,1628612.7672778761,2014-03-09
42.425414606555385,29.92667153381577,40.64285714285714,-1.7825574636982466,-0.32584745284980976,18,-1042334.2668231912,1627432.094682159,2014-03-09
38.50888748119365,26.64816763348211,50.5,11.991112518806347,2.322874799259882,19,-803294.799693646,1958516.4122299065,2014-03-09
37.80259859716697,26.984904708496046,38.285714285714285,0.4831156885473149,0.09300165915590046,20,-765978.1801491657,1990226.87394782,2014-03-09
39.63123271603469,26.546681648004757,29.85714285714286,-9.774089858891827,-1.8970169290650536,21,-760942.944941548,1988046.6119989983,2014-03-09
41.507282780119425,34.4749474296489,42.14285714285714,0.6355743627377137,0.10824667483189242,22,-1051705.138544424,1857777.425674264,2014-03-09
44.10152026269308,44.58055328766566,41.5,-2.6015202626930787,-0.38963188160303214,23,-996545.4002637125,2006199.6467585498,2014-03-09
44.6698747511124,37.36851854449171,39.642857142857146,-5.027017608255257,-0.8223514566579105,24,-1101719.1637183726,1663080.6120445235,2014-03-09
39.761474941491045,35.99274247103596,45.28571428571429,5.524239344223247,0.9207993777176803,25,-1095084.888459171,1645056.3375918753,2014-03-09
42.28355861024621,29.17802962915929,52.142857142857146,9.859298532610936,1.8252318412927206,26,-830739.2282798057,1864320.9363890954,2014-03-09
40.9864748249122,29.24713108287613,45,4.0135251750878,0.7421374636841371,27,-999429.8727551481,1953713.654967435,2014-03-09
40.886917881791014,71.47644326875859,41.214285714285715,0.32736783249470136,0.038721710725725944,28,-1075355.558845615,1969029.0688920591,2014-03-09
42.23109064032907,47.70617086726821,45.00000000000001,2.7689093596709355,0.40088652602642866,29,-1063684.5243003378,1746467.2788418625,2014-03-09
36.55402987471551,25.424854524494396,32.57142857142857,-3.982601303286941,-0.7898372159631986,30,-734369.6894832127,1964047.5038893716,2014-03-09
36.35450067538886,29.544943703226295,35,-1.3545006753888629,-0.24919403511280047,31,-697629.6983510549,1990389.1931224791,2014-03-09
30.693589799621225,53.79492449842988,41.66666666666667,10.973076867045446,1.4960901730249223,32,-671525.4191347227,2006459.251839146,2014-03-09
47.186635987001196,10.798235353968598,48.35714285714286,1.170506870141665,0.35620299980483783,1,-727824.887142112,1879308.9304132264,2014-03-23
47.18663606674102,10.798235334600111,48.35714285714286,1.1705067904018378,0.3562029758582541,2,-781017.184972822,1920175.685619658,2014-03-23
47.40553000774061,10.798235353968598,41.57142857142857,-5.834101436312039,-1.7754055835046474,3,-763239.9700491212,1898457.655627201,2014-03-23
47.19585257734813,10.798235353968598,48.07142857142857,0.8755759940804424,0.2664510594549605,4,-771363.9500667664,1871652.3524933874,2014-03-23
47.20737331528178,10.798235353968598,47.714285714285715,0.5069123990039373,0.15426113401762087,5,-755881.2539444161,1805331.5072019023,2014-03-23
47.24193552908273,10.798235353968598,46.642857142857146,-0.5990783862255853,-0.18230864229440016,6,-764171.0228483846,1794258.958181908,2014-03-23
47.30645166151119,10.798235353968598,44.642857142857146,-2.663594518654044,-0.8105722247435111,7,-1001000.3033597687,1897776.7007326712,2014-03-23
47.22580649597562,10.798235353968598,47.142857142857146,-0.0829493531184724,-0.025242746682122962,8,-1022914.5420432015,1888816.2748672932,2014-03-23
47.359447056006005,10.798235353968598,43,-4.359447056006005,-1.3266458817552846,9,-955911.075377625,1877690.4144056742,2014-03-23
47.080645198011595,10.798235353968598,51.64285714285715,4.562211944845558,1.3883503138283761,10,-941067.9368807191,1824477.5017620744,2014-03-23
47.3064516615112,10.798235353968598,44.64285714285715,-2.663594518654044,-0.8105722247435111,11,-859725.4425687892,2032465.5145876294,2014-03-23
47.32718898979177,10.798235353968597,44.00000000000001,-3.3271889897917646,-1.012514090530726,12,-776101.8895497083,1883849.1941334663,2014-03-23
47.13594477764449,10.798235334600111,49.92857142857143,2.792626650926941,0.8498386610638533,13,-777294.701001032,1914813.6974888996,2014-03-23
47.15207377320024,10.798235353968597,49.42857142857143,2.2764976553711875,0.692772776116859,14,-778227.8431800838,1895869.60847037,2014-03-23
47.16589865872062,10.798235353968598,49,1.8341013412793785,0.5581448655920505,15,-790619.917837357,1874310.33120362,2014-03-23
47.16129036354716,10.798235353968598,49.14285714285714,1.9815667793099792,0.6030208357669858,16,-1005883.2529688226,1645660.3219945722,2014-03-23
47.30184336633773,10.798235353968598,44.78571428571429,-2.516129080623436,-0.7656962545685735,17,-1020759.4576988224,1628612.7672778761,2014-03-23
47.20737331528178,10.798235353968598,47.714285714285715,0.5069123990039373,0.15426113401762087,18,-1042334.2668231912,1627432.094682159,2014-03-23
47.05990786973102,10.798235353968598,52.28571428571429,5.225806415983271,1.5902921796155887,19,-803294.799693646,1958516.4122299065,2014-03-23
47.152070569341156,10.798234804899396,49.42857142857143,2.276500859230275,0.6927737687128864,20,-765978.1801491657,1990226.87394782,2014-03-23
47.354840340853215,10.798234804899396,43.142857142857146,-4.211983197996069,-1.2817704249923734,21,-760942.944941548,1988046.6119989983,2014-03-23
47.25115211942966,10.798235353968598,46.35714285714286,-0.8940092622868008,-0.2720605826442753,22,-1051705.138544424,1857777.425674264,2014-03-23
47.267281152536775,10.798235353968598,45.85714285714286,-1.4101382953939137,-0.42912647825655253,23,-996545.4002637125,2006199.6467585498,2014-03-23
47.29953921875101,10.798235353968598,44.85714285714286,-2.4423963616081465,-0.7432582694811091,24,-1101719.1637183726,1663080.6120445235,2014-03-23
47.156682068373705,10.798235353968598,49.28571428571429,2.129032217340587,0.6478968059419234,25,-1095084.888459171,1645056.3375918753,2014-03-23
46.98156685178217,10.798235353968598,54.714285714285715,7.732718862503546,2.3531836725895103,26,-830739.2282798057,1864320.9363890954,2014-03-23
47.18894013458793,10.798235353968598,48.285714285714285,1.096774151126354,0.33376501471736686,27,-999429.8727551481,1953713.654967435,2014-03-23
47.29262677599081,10.798235353968598,45.07142857142857,-2.221198204562242,-0.6759443142187048,28,-1075355.558845615,1969029.0688920591,2014-03-23
47.191244282174665,10.798235353968598,48.214285714285715,1.0230414321110501,0.31132702962989806,29,-1063684.5243003378,1746467.2788418625,2014-03-23
47.308755809097924,10.798235353968598,44.57142857142858,-2.737327237669348,-0.83301020983098,30,-734369.6894832127,1964047.5038893716,2014-03-23
47.28801848081735,10.798235353968598,45.21428571428572,-2.073732766531627,-0.6310683440437651,31,-697629.6983510549,1990389.1931224791,2014-03-23
47.19585257734813,10.798235353968598,48.07142857142857,0.8755759940804424,0.2664510594549605,32,-671525.4191347227,2006459.251839146,2014-03-23
50.652544718088855,9.346634064819321,51.35714285714286,0.7045981390540064,0.23046971881132614,1,-727824.887142112,1879308.9304132264,2014-04-06
50.668241084273134,9.346616807741002,50.85714285714286,0.18890177286972687,0.06178866541720334,2,-781017.184972822,1920175.685619658,2014-04-06
50.81772525301393,9.346634064807342,46.07142857142858,-4.746296681585356,-1.5524844602477217,3,-763239.9700491212,1898457.655627201,2014-04-06
50.648080376494846,9.346634064432772,51.5,0.8519196235051538,0.27865767052230944,4,-771363.9500667664,1871652.3524933874,2014-04-06
50.71727762994677,9.346634064705391,49.28571428571429,-1.4315633442324796,-0.4682555674229268,5,-755881.2539444161,1805331.5072019023,2014-04-06
50.744063662795405,9.346634064705391,48.42857142857143,-2.3154922342239743,-0.7573832721885142,6,-764171.0228483846,1794258.958181908,2014-04-06
50.737367154931064,9.346634064819321,48.64285714285714,-2.0945100120739255,-0.6851013461067132,7,-1001000.3033597687,1897776.7007326712,2014-04-06
50.72397413858755,9.346634064819321,49.07142857142858,-1.652545567158974,-0.5405374937512285,8,-1022914.5420432015,1888816.2748672932,2014-04-06
50.69049159772879,9.346634064819321,50.142857142857146,-0.5476344548716412,-0.17912786286253157,9,-955911.075377625,1877690.4144056742,2014-04-06
